"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/21/2019","AQS","250130018","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/22/2019","AQS","250130018","1","1.3","ppm","15","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/23/2019","AQS","250130018","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/24/2019","AQS","250130018","1","0.6","ppm","7","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/25/2019","AQS","250130018","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/26/2019","AQS","250130018","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/27/2019","AQS","250130018","1","0.6","ppm","7","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/28/2019","AQS","250130018","1","0.7","ppm","8","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/29/2019","AQS","250130018","1","0.6","ppm","7","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/30/2019","AQS","250130018","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"12/31/2019","AQS","250130018","1","0.5","ppm","6","","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.1202291946886","-72.5845032277788"
"01/01/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","19","79.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/02/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/03/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/04/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/05/2019","AQS","250250042","1","0.5","ppm","6","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/06/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/07/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/08/2019","AQS","250250042","1","0.5","ppm","6","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/09/2019","AQS","250250042","1","0.5","ppm","6","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/10/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/11/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/12/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/13/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/14/2019","AQS","250250042","1","0.5","ppm","6","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/15/2019","AQS","250250042","1","0.5","ppm","6","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/16/2019","AQS","250250042","1","0.6","ppm","7","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/17/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/18/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","16","67.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/19/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/20/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/21/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/22/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/23/2019","AQS","250250042","1","0.5","ppm","6","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/24/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/25/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/26/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/27/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/28/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/29/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/30/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/31/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/01/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/02/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/03/2019","AQS","250250042","1","0.5","ppm","6","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/04/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/05/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/06/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/07/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/08/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/09/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/10/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/11/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/12/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/13/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/14/2019","AQS","250250042","1","0.6","ppm","7","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/15/2019","AQS","250250042","1","0.6","ppm","7","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/16/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/17/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/18/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/19/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/20/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/21/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/22/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/23/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/24/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/25/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/26/2019","AQS","250250042","1","0.2","ppm","2","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/27/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/28/2019","AQS","250250042","1","0.3","ppm","3","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/01/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/02/2019","AQS","250250042","1","0.4","ppm","5","DUDLEY SQUARE ROXBURY","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
